movieId,keywords
74370.0,503
74370.0,505
74370.0,665
74370.0,748
74370.0,963
74370.0,1430
74370.0,1562
74370.0,5362
74370.0,12388
74370.0,155211
74370.0,155212
74370.0,161176
82534.0,504
82534.0,747
82534.0,1423
82534.0,1430
82534.0,1599
82534.0,1613
82534.0,1615
82534.0,1617
82534.0,1618
82534.0,5218
82534.0,5219
82534.0,6017
82534.0,161176
71518.0,83
71518.0,582
71518.0,665
71518.0,4379
71518.0,4676
71518.0,5359
71518.0,155212
71518.0,161176
67429.0,65
67429.0,417
67429.0,848
67429.0,849
67429.0,853
67429.0,3298
67429.0,5570
67429.0,6969
67429.0,7002
67429.0,9715
67429.0,14819
67429.0,15002
67429.0,15481
67429.0,163074
67429.0,163455
67429.0,173861
67429.0,173866
67429.0,173867
67429.0,214644
106489.0,417
106489.0,798
106489.0,1559
106489.0,2752
106489.0,5672
106489.0,9503
106489.0,10226
58376.0,255
58376.0,293
58376.0,378
58376.0,534
58376.0,549
58376.0,798
58376.0,1666
58376.0,5672
58376.0,9503
58376.0,9663
58376.0,10322
58376.0,10685
58376.0,155291
81819.0,391
81819.0,542
81819.0,795
81819.0,3687
81819.0,4344
81819.0,9823
81819.0,10181
81819.0,18453
81819.0,34130
81819.0,159953
81819.0,164246
81819.0,165132
81819.0,165136
81819.0,165137
81819.0,165139
81819.0,165143
81819.0,165147
81819.0,165148
81819.0,165154
84395.0,4344
84395.0,8290
84395.0,14735
84395.0,187056
72224.0,3392
72224.0,8015
72224.0,9826
72224.0,18035
60382.0,4458
60382.0,188957
67665.0,1650
67665.0,2770
67665.0,3070
67665.0,3312
67665.0,7188
71535.0,11034
71535.0,13098
71535.0,162756
60766.0,1495
60766.0,1913
60766.0,2069
60766.0,2580
60766.0,2993
60766.0,2996
60766.0,3737
60766.0,11280
60766.0,15097
60766.0,15098
60766.0,223059
79224.0,1919
79224.0,2041
79224.0,2993
79224.0,3180
79224.0,3735
79224.0,3737
79224.0,4210
79224.0,5156
79224.0,5160
79224.0,9663
79224.0,10084
79224.0,13130
79224.0,15097
79224.0,15098
79224.0,158297
79224.0,204009
67087.0,269
67087.0,630
67087.0,1196
67087.0,9663
67087.0,10503
67087.0,15058
67087.0,15097
67087.0,15098
67087.0,158108
67087.0,158252
67087.0,158340
67087.0,158345
67087.0,158350
67087.0,158353
67087.0,209714
68965.0,833
68965.0,840
68965.0,3635
68965.0,15017
68965.0,169028
68965.0,169046
104590.0,83
104590.0,464
104590.0,833
104590.0,839
104590.0,840
104590.0,843
104590.0,1280
104590.0,1704
104590.0,1705
104590.0,2867
104590.0,3243
65418.0,934
65418.0,10183
65418.0,193013
69640.0,1485
69640.0,3658
69640.0,6075
69640.0,178372
89102.0,1009
89102.0,1545
89102.0,1859
89102.0,3725
65188.0,271
65188.0,6054
65188.0,6062
65188.0,13063
65188.0,194228
82152.0,2157
82152.0,2303
82152.0,4967
82152.0,6129
82152.0,155555
75813.0,187056
59731.0,2504
59731.0,155509
61357.0,1156
61357.0,5923
61357.0,8097
61357.0,9824
61357.0,10163
61357.0,185263
71108.0,494
71108.0,6782
71108.0,18035
76173.0,782
76173.0,4129
76173.0,11038
76173.0,163116
76173.0,208647
70159.0,417
70159.0,6149
70159.0,11734
70159.0,33518
70159.0,156022
69805.0,521
69805.0,585
69805.0,612
69805.0,1670
69805.0,2136
69805.0,2700
69805.0,10988
69805.0,14570
69805.0,156788
69805.0,161919
69805.0,167043
71252.0,254
71252.0,2073
71252.0,2755
71252.0,3804
71252.0,4025
71252.0,4029
71252.0,4034
71252.0,5248
71252.0,5808
71252.0,5916
71252.0,13097
71252.0,18035
70183.0,3335
70183.0,10292
70183.0,10714
70183.0,12339
70183.0,157380
70183.0,157384
70183.0,160612
70183.0,212435
66659.0,7879
66659.0,8519
66659.0,10322
66659.0,160279
66659.0,208123
70898.0,290
70898.0,6140
70898.0,7312
70898.0,12193
70898.0,15162
70898.0,187056
70898.0,210494
61240.0,6564
61240.0,9663
61240.0,10235
61240.0,34079
74545.0,456
74545.0,497
74545.0,509
74545.0,1872
74545.0,3071
74545.0,41410
140757.0,4112
140757.0,14985
140757.0,166625
140757.0,212738
140757.0,212739
70286.0,9840
70286.0,10183
63479.0,157499
63479.0,175357
63479.0,208476
76060.0,2565
70293.0,549
70293.0,165707
70293.0,165713
70293.0,165716
70293.0,165718
70293.0,165725
70293.0,165727
70293.0,165728
67193.0,1295
67193.0,6054
67193.0,6258
67193.0,10594
67193.0,14638
67193.0,14659
67193.0,14893
67193.0,34143
67193.0,187056
69516.0,236
69516.0,255
69516.0,293
69516.0,414
69516.0,818
69516.0,1155
69516.0,2406
69516.0,3593
69516.0,4717
69516.0,5657
69516.0,10148
69516.0,10183
69516.0,10349
69516.0,10683
69516.0,10809
69516.0,15199
69516.0,33688
69516.0,33885
69516.0,34079
69516.0,157906
69516.0,161281
69516.0,187844
69516.0,188154
69516.0,193459
69516.0,193760
69516.0,207476
69516.0,208662
69516.0,209560
69516.0,214511
69516.0,215162
69516.0,215413
69516.0,215414
69516.0,215415
69516.0,215416
87430.0,591
87430.0,833
87430.0,41249
63436.0,8015
63436.0,9950
77837.0,1563
77837.0,4106
77837.0,162388
77837.0,207901
67255.0,2172
67255.0,3983
67255.0,4328
67255.0,10123
67255.0,12094
67255.0,18165
69654.0,630
69654.0,5359
69654.0,15162
71205.0,2080
71205.0,3800
71205.0,10950
71205.0,198541
71205.0,207317
71205.0,208637
68073.0,222
68073.0,1009
68073.0,2726
68073.0,40952
68073.0,168386
74458.0,720
74458.0,779
74458.0,5657
71876.0,233
71876.0,3075
71876.0,4539
71876.0,5347
71876.0,10508
71876.0,13072
71876.0,190116
64030.0,582
64030.0,5362
64030.0,6149
64030.0,7188
64030.0,8119
64030.0,9748
64030.0,156236
64030.0,200808
64114.0,818
70984.0,9673
70984.0,9824
70984.0,10937
70984.0,161213
70984.0,161307
70984.0,207883
70984.0,207964
70344.0,293
70344.0,380
70344.0,818
70344.0,966
70344.0,999
70344.0,1155
70344.0,1525
70344.0,2398
70344.0,2483
70344.0,2913
70344.0,9855
70344.0,10683
70344.0,10877
70344.0,33841
70344.0,179029
70344.0,210547
70344.0,211677
68347.0,720
68347.0,1415
68347.0,1919
68347.0,2227
68347.0,2669
68347.0,2859
68347.0,3347
68347.0,3623
68347.0,4663
68347.0,5096
68347.0,6281
68347.0,7051
68347.0,10084
68347.0,14601
68347.0,14760
68347.0,158272
68347.0,163398
68347.0,164658
68347.0,188351
68347.0,208580
68347.0,211215
68347.0,215861
68347.0,220844
81784.0,2134
81784.0,10978
83086.0,1155
83086.0,1646
83086.0,6996
118985.0,1897
118985.0,2070
118985.0,6075
118985.0,204967
67361.0,321
67361.0,911
67361.0,949
67361.0,4410
67361.0,6417
67361.0,10988
89804.0,457
89804.0,494
89804.0,1773
89804.0,1907
89804.0,2020
89804.0,2300
89804.0,2452
89804.0,2568
89804.0,2808
89804.0,3321
89804.0,3457
89804.0,3530
89804.0,3536
89804.0,3614
89804.0,3739
89804.0,4048
89804.0,4051
89804.0,4052
89804.0,4053
89804.0,6029
89804.0,6054
89804.0,10508
89804.0,10685
89804.0,12392
89804.0,33479
89804.0,170652
89804.0,171054
89804.0,173644
89804.0,208147
89804.0,208349
68205.0,740
68205.0,1803
68205.0,2619
68205.0,6149
68205.0,10685
68205.0,164605
119655.0,5900
119655.0,10183
119655.0,10260
119655.0,11524
119655.0,11800
119655.0,14529
119655.0,157409
119655.0,160510
119655.0,160511
119655.0,160512
119655.0,160515
119655.0,160517
119655.0,160518
119655.0,160522
119655.0,160528
119655.0,160529
119655.0,160530
97593.0,407
97593.0,11322
97593.0,208664
69122.0,10183
64285.0,10183
84154.0,2041
84154.0,4323
84154.0,10183
84154.0,11454
84154.0,41334
84154.0,159949
60753.0,828
60753.0,1463
60753.0,9799
60753.0,13149
65802.0,417
65802.0,441
65802.0,521
65802.0,570
65802.0,833
65802.0,840
65802.0,5600
65802.0,6086
65802.0,9937
65802.0,41249
65802.0,208633
90863.0,395
90863.0,4630
90863.0,6433
90863.0,33694
63481.0,3582
63481.0,4317
63481.0,13027
63481.0,159947
77810.0,222
77810.0,378
77810.0,445
77810.0,625
77810.0,851
77810.0,931
77810.0,1566
77810.0,1664
77810.0,2039
77810.0,2320
77810.0,2340
77810.0,2359
77810.0,2496
77810.0,2669
77810.0,2885
77810.0,3017
77810.0,3030
77810.0,3149
77810.0,3295
77810.0,3296
77810.0,3297
77810.0,3298
77810.0,3300
77810.0,3301
77810.0,3302
77810.0,3303
77810.0,3305
77810.0,3306
77810.0,3307
77810.0,3394
77810.0,3737
77810.0,4375
77810.0,6149
77810.0,6255
77810.0,9826
77810.0,9844
77810.0,34094
77810.0,189421
59143.0,6984
69306.0,1568
69306.0,2148
69306.0,10391
69306.0,11578
69306.0,11719
69306.0,167715
69306.0,177554
69306.0,177555
69306.0,177565
69306.0,177571
94480.0,248
94480.0,738
94480.0,4513
94480.0,6054
94480.0,9799
94480.0,12392
68324.0,237
68324.0,187056
66200.0,2483
66200.0,5301
66200.0,6593
66200.0,9748
66200.0,9826
66200.0,10051
66200.0,10685
66200.0,12670
66200.0,18115
66200.0,155331
66200.0,193227
66200.0,207268
78041.0,10562
78041.0,13027
78041.0,155231
78041.0,187056
78041.0,190068
78041.0,199080
79136.0,242
79136.0,4954
116161.0,496
116161.0,1664
116161.0,187056
63992.0,738
63992.0,1412
63992.0,1664
63992.0,2135
63992.0,2606
63992.0,3321
63992.0,5289
63992.0,6935
63992.0,14751
63992.0,187056
67867.0,572
67867.0,1594
67867.0,10183
67867.0,12532
71533.0,220
71533.0,2139
71533.0,5138
71533.0,6168
71533.0,186946
72405.0,792
72405.0,3355
72405.0,4803
72405.0,8721
72405.0,10794
69253.0,3230
69253.0,4580
69253.0,6618
69253.0,13042
69253.0,156052
58425.0,237
58425.0,459
58425.0,596
58425.0,625
58425.0,738
58425.0,1157
58425.0,1664
58425.0,1926
58425.0,2423
58425.0,2643
58425.0,2699
58425.0,2820
58425.0,2843
58425.0,3260
58425.0,3595
58425.0,3737
58425.0,4424
58425.0,4425
58425.0,4426
58425.0,5809
58425.0,6158
58425.0,13063
108192.0,596
108192.0,10041
108192.0,10183
108192.0,10235
108192.0,15219
108192.0,177972
108192.0,177973
108192.0,188991
67788.0,387
67788.0,1022
67788.0,1421
67788.0,2251
67788.0,3725
67788.0,4896
67788.0,210608
60333.0,4344
60333.0,164447
60333.0,164460
60333.0,164468
60333.0,164476
91660.0,242
91660.0,949
91660.0,2142
91660.0,7005
70565.0,1691
70565.0,4344
70565.0,11128
70565.0,11477
70565.0,11500
70565.0,12396
70565.0,12990
70565.0,208586
70565.0,208916
84772.0,1437
84772.0,1946
84772.0,33626
84772.0,33720
84772.0,155247
84772.0,155248
67734.0,10183
67734.0,187056
107069.0,387
107069.0,2398
107069.0,3347
107069.0,3650
107069.0,9663
107069.0,10864
107069.0,11272
107069.0,12988
107069.0,33885
107069.0,155030
107069.0,156159
107069.0,161742
107069.0,185200
107069.0,208349
111617.0,779
111617.0,949
111617.0,1223
111617.0,1568
111617.0,6163
111617.0,9748
103731.0,1155
103731.0,1605
103731.0,10061
103731.0,11935
103731.0,165147
71460.0,5968
71460.0,10787
71460.0,158233
71460.0,158235
71460.0,158241
71460.0,158244
71460.0,217120
71460.0,223059
62344.0,3045
62344.0,6275
62344.0,161213
69069.0,1936
60293.0,5919
60293.0,187056
62733.0,534
62733.0,6876
62733.0,9826
62733.0,33709
71668.0,378
71668.0,907
71668.0,2041
71668.0,163208
68793.0,10183
68793.0,159607
68793.0,167043
68793.0,186894
68793.0,208674
69712.0,242
69712.0,2273
69712.0,9833
69712.0,10180
69712.0,10183
69712.0,12392
69712.0,158718
69712.0,187056
69712.0,199656
94478.0,2020
94478.0,18293
94478.0,187056
94478.0,209125
94478.0,209126
54995.0,919
54995.0,987
54995.0,3687
54995.0,6038
54995.0,6270
54995.0,7151
54995.0,7289
54995.0,8508
54995.0,10266
54995.0,12392
54995.0,13149
54995.0,15479
54995.0,33457
54995.0,33922
54995.0,156809
54995.0,158558
54995.0,160840
54995.0,161213
54995.0,171556
54995.0,173497
54995.0,184426
54995.0,192839
54995.0,197077
54995.0,197079
54995.0,197081
70305.0,1552
70305.0,2859
70305.0,3347
70305.0,7051
70305.0,12670
96079.0,1925
96079.0,2020
96079.0,5657
96079.0,6539
96079.0,13006
96079.0,14598
92954.0,803
92954.0,1568
92954.0,2534
92954.0,2655
92954.0,3800
92954.0,4159
92954.0,4379
92954.0,4504
92954.0,4505
92954.0,4506
92954.0,4507
92954.0,6293
92954.0,14914
92954.0,15267
92954.0,155762
92954.0,179430
92954.0,179431
57532.0,387
57532.0,974
57532.0,1336
57532.0,1927
57532.0,1930
57532.0,2441
57532.0,3306
57532.0,3875
57532.0,6876
57532.0,9743
57532.0,9758
57532.0,9826
57532.0,9937
57532.0,10250
57532.0,10738
57532.0,11259
57532.0,15381
57532.0,15483
57532.0,18034
57532.0,18253
57532.0,156165
92938.0,2658
71468.0,10183
71468.0,14512
71468.0,18171
71468.0,212676
66371.0,187056
64969.0,378
64969.0,642
64969.0,1508
64969.0,14964
64701.0,376
64701.0,8232
63808.0,579
63808.0,2035
63808.0,163607
63808.0,208662
90343.0,3703
90343.0,4954
90343.0,6054
90343.0,7028
90343.0,10049
90343.0,11093
90343.0,11733
80584.0,402
80584.0,444
80584.0,679
80584.0,1160
80584.0,2964
80584.0,3622
80584.0,3801
80584.0,4776
80584.0,6163
80584.0,9673
80584.0,9951
80584.0,10093
80584.0,10150
80584.0,10842
80584.0,10950
80584.0,11148
80584.0,11290
80584.0,14512
80584.0,161176
80584.0,162365
80584.0,164920
80584.0,169593
80584.0,172718
80584.0,223344
80584.0,229863
80584.0,234630
72294.0,572
72294.0,1664
72294.0,3183
72294.0,9951
72294.0,10183
72294.0,14751
72294.0,14964
72294.0,33648
112290.0,10241
112290.0,15188
112290.0,15274
112290.0,208634
112290.0,208635
57368.0,7059
57368.0,33501
57368.0,187056
69280.0,10183
69280.0,187056
62081.0,237
62081.0,740
62081.0,9766
62081.0,10181
62081.0,173504
71520.0,40897
72733.0,291
72733.0,5202
72733.0,10468
72733.0,10787
72733.0,15149
72733.0,187056
69526.0,931
69526.0,9673
69526.0,9748
69526.0,14602
63393.0,1673
63393.0,2065
63393.0,6383
63393.0,41591
69951.0,911
69951.0,1718
69951.0,1719
69951.0,1720
69951.0,1766
69951.0,1768
69951.0,12616
69951.0,178010
69951.0,223059
62956.0,441
62956.0,10183
62956.0,33780
62956.0,158120
60161.0,10084
60161.0,15162
60161.0,157987
60161.0,158416
60161.0,194088
66066.0,534
66066.0,11326
66066.0,187056
93287.0,10183
93287.0,10909
93287.0,207716
75985.0,690
75985.0,2172
75985.0,10483
75985.0,156037
75985.0,157972
75985.0,187056
144620.0,378
144620.0,502
144620.0,720
144620.0,822
144620.0,1420
144620.0,1568
144620.0,1666
144620.0,3930
144620.0,4245
144620.0,10685
144620.0,10950
144620.0,11207
144620.0,14570
144620.0,14601
144620.0,14707
144620.0,14819
144620.0,15234
144620.0,18034
144620.0,33482
144620.0,156805
144620.0,195295
68954.0,187056
99415.0,187056
59590.0,1422
59590.0,2799
59590.0,6104
59590.0,10617
59590.0,33461
59590.0,228194
65465.0,10183
70336.0,187056
74275.0,9713
74275.0,14602
74275.0,187056
59118.0,848
59118.0,849
59118.0,851
59118.0,853
59118.0,855
59118.0,6969
59118.0,9715
59118.0,10452
59118.0,163455
97921.0,10183
89870.0,6564
89870.0,10483
89870.0,12980
64229.0,1422
64229.0,1453
64229.0,2676
64229.0,6876
64229.0,9714
64229.0,162271
69406.0,2033
69406.0,4344
69406.0,4402
69406.0,10336
69406.0,179430
69406.0,180912
69406.0,187301
57274.0,10183
75805.0,2383
75805.0,10116
75805.0,10163
75805.0,10183
75805.0,187056
73929.0,1005
73929.0,1459
73929.0,1605
73929.0,2038
73929.0,5091
73929.0,5756
73929.0,7879
73929.0,13027
73321.0,9663
73321.0,14629
73321.0,15219
73321.0,208645
73321.0,209992
73321.0,236175
85025.0,90
85025.0,977
93805.0,128
93805.0,131
93805.0,774
93805.0,883
93805.0,884
93805.0,885
93805.0,886
93805.0,887
93805.0,888
93805.0,931
93805.0,9844
93805.0,15160
117121.0,1568
117121.0,1666
117121.0,1865
117121.0,3868
117121.0,3927
117121.0,5572
117121.0,6062
117121.0,9748
117121.0,9758
117121.0,10614
117121.0,10950
117121.0,11612
117121.0,12391
117121.0,12670
117121.0,14601
117121.0,14687
117121.0,18525
117121.0,156786
117121.0,170212
117121.0,187844
117121.0,188134
117121.0,194942
117121.0,208708
65216.0,496
65216.0,2483
65216.0,4522
65216.0,11290
65216.0,34094
71254.0,160963
71254.0,238096
91077.0,3581
91077.0,6149
91077.0,12193
91077.0,177927
55069.0,1308
55069.0,1381
55069.0,1568
55069.0,1826
55069.0,2173
55069.0,2428
55069.0,2547
55069.0,3240
55069.0,3242
55069.0,3243
55069.0,4751
55069.0,9951
55069.0,174915
69458.0,11095
69458.0,33476
69458.0,187056
70663.0,18165
70663.0,182662
62849.0,2343
62849.0,4896
62849.0,161155
62849.0,208705
83374.0,818
83374.0,1432
83374.0,1508
83374.0,1603
83374.0,2846
83374.0,3412
83374.0,3416
83374.0,3417
83374.0,3419
83374.0,10706
83374.0,11001
83374.0,14760
83374.0,15246
83374.0,159961
83374.0,160515
83374.0,162356
83374.0,162357
83374.0,226028
83374.0,226240
63826.0,187056
130448.0,493
130448.0,539
130448.0,720
130448.0,3376
130448.0,3588
130448.0,4411
130448.0,6091
130448.0,6092
130448.0,10850
130448.0,11219
130448.0,11718
130448.0,13065
130448.0,15248
130448.0,159315
130448.0,161247
130448.0,162365
130448.0,185454
130448.0,191110
130448.0,225707
130448.0,225710
62203.0,1394
62203.0,1522
62203.0,4798
62203.0,14665
62203.0,234213
61167.0,409
61167.0,582
61167.0,690
61167.0,2043
61167.0,5650
61167.0,10787
80839.0,417
80839.0,586
80839.0,772
80839.0,1812
80839.0,3450
80839.0,6149
80839.0,9786
80839.0,9826
80839.0,9844
80839.0,10183
80839.0,10978
80839.0,11363
80839.0,11719
80839.0,11730
80839.0,13063
80839.0,14512
80839.0,14819
80839.0,156022
80839.0,161306
80839.0,182069
80839.0,226376
73290.0,1826
73290.0,2483
73290.0,3030
73290.0,3298
73290.0,3385
73290.0,3801
73290.0,4380
73290.0,6255
73290.0,6262
73290.0,8468
73290.0,9820
73290.0,10114
73290.0,10135
73290.0,11001
73290.0,14601
73290.0,14819
73290.0,14888
73290.0,18031
73290.0,187844
73290.0,188989
73290.0,191586
73290.0,223504
73290.0,227489
53519.0,2095
53519.0,4289
53519.0,5572
53519.0,9717
53519.0,158567
80590.0,3199
80590.0,158386
80590.0,158387
65126.0,657
65126.0,1701
65126.0,2251
65126.0,2751
65126.0,6025
97304.0,1438
97304.0,9673
97304.0,10183
97304.0,11677
97304.0,165288
65193.0,3799
65193.0,4676
65193.0,9713
65193.0,155529
65193.0,162756
66744.0,3616
66744.0,9824
66744.0,190722
58107.0,242
58107.0,591
58107.0,720
58107.0,782
58107.0,1328
58107.0,1523
58107.0,1749
58107.0,1812
58107.0,2340
58107.0,2564
58107.0,3713
58107.0,4934
58107.0,6078
58107.0,6086
58107.0,6318
58107.0,9665
58107.0,9826
58107.0,9937
58107.0,10410
58107.0,13006
58107.0,187844
58107.0,192097
58107.0,194581
58107.0,226689
92496.0,1651
92496.0,2340
92496.0,6564
92496.0,8097
92496.0,12565
92496.0,15009
92496.0,15234
92496.0,15295
92496.0,15381
92496.0,156786
92496.0,156788
92496.0,156789
92496.0,156790
58627.0,849
58627.0,12670
58627.0,13065
58627.0,162365
69757.0,10183
79824.0,1881
79824.0,11221
79824.0,11578
79824.0,13142
79824.0,14819
79824.0,214548
81786.0,9963
81786.0,10988
79796.0,1706
79796.0,2766
79796.0,7325
79796.0,9109
79796.0,11221
79796.0,14673
79796.0,14760
79796.0,17995
79796.0,34152
79796.0,41412
79796.0,188957
79796.0,189102
79796.0,192942
79796.0,223059
66090.0,378
66090.0,1384
66090.0,2019
66090.0,3543
66090.0,4434
66090.0,5638
118700.0,9098
118700.0,164149
71464.0,1938
71464.0,5295
71464.0,9725
71464.0,10855
61071.0,378
61071.0,417
61071.0,736
61071.0,833
61071.0,1562
61071.0,1954
61071.0,7188
61071.0,8986
61071.0,10184
61071.0,10237
61071.0,10410
61071.0,12371
61071.0,15089
61071.0,41249
61071.0,174019
61071.0,188955
61071.0,200808
61071.0,207901
78266.0,242
78266.0,6270
78266.0,10508
78266.0,10563
78266.0,14831
76763.0,339
76763.0,2106
76763.0,2808
76763.0,155460
76763.0,155723
74740.0,30
74740.0,237
74740.0,494
74740.0,588
74740.0,642
74740.0,1454
74740.0,1896
74740.0,2150
74740.0,2200
74740.0,2347
74740.0,2348
74740.0,2349
74740.0,2350
74740.0,2352
74740.0,2353
74740.0,13059
74740.0,15135
74740.0,33841
74740.0,158718
74740.0,167043
63276.0,237
63276.0,10183
63276.0,167982
63276.0,168551
63276.0,187376
69529.0,237
69529.0,1013
69529.0,1862
69529.0,158718
74789.0,1003
74789.0,2522
74789.0,3593
74789.0,3800
74789.0,4522
74789.0,4811
74789.0,9937
74789.0,10349
74789.0,10468
74789.0,223059
88380.0,720
88380.0,949
88380.0,3312
88380.0,3450
88380.0,10663
88380.0,13008
88380.0,187056
63876.0,417
63876.0,703
63876.0,1366
63876.0,10326
63876.0,11314
63876.0,11925
63876.0,13092
63876.0,14536
63876.0,33518
63876.0,157325
63876.0,162262
63876.0,163335
63876.0,167145
63876.0,167149
63876.0,167159
63876.0,167164
63876.0,208611
63876.0,228495
67923.0,188
67923.0,486
67923.0,1201
67923.0,1262
67923.0,1529
67923.0,1956
67923.0,1968
67923.0,2385
67923.0,4558
67923.0,4559
67923.0,4560
67923.0,4561
67923.0,13027
79185.0,521
79185.0,3877
79185.0,5340
79185.0,5922
79185.0,156091
86721.0,5923
86721.0,10235
86721.0,208693
63082.0,657
63082.0,2250
63082.0,4896
63082.0,9792
63082.0,14819
91890.0,10614
91890.0,18035
91890.0,187056
62434.0,380
62434.0,1421
62434.0,3883
62434.0,5732
62434.0,173303
64990.0,798
64990.0,9794
64990.0,14765
58146.0,1927
58146.0,3593
58146.0,5091
58146.0,5305
58146.0,6996
66203.0,1857
66203.0,6085
66203.0,6664
59725.0,949
59725.0,6610
71131.0,494
71131.0,1196
71131.0,8627
71131.0,10041
71131.0,10183
71131.0,14831
71131.0,15363
71131.0,184503
71131.0,224563
71131.0,224564
60137.0,818
60137.0,1228
60137.0,4543
60137.0,10041
60137.0,10183
71390.0,6593
71390.0,8070
71390.0,34079
70678.0,586
70678.0,1862
70678.0,2038
70678.0,3183
70678.0,3190
70678.0,5451
70678.0,6799
70678.0,10183
70678.0,10768
70678.0,12392
108709.0,572
108709.0,8508
108709.0,9713
108709.0,199050
56095.0,1252
56095.0,4378
56095.0,164852
56095.0,164861
56095.0,164865
58889.0,10183
58889.0,10199
58889.0,33458
58889.0,187056
61729.0,392
61729.0,441
61729.0,2011
61729.0,3071
61729.0,4129
61729.0,8250
61729.0,9920
61729.0,10183
106782.0,1328
106782.0,1936
106782.0,5420
106782.0,6149
106782.0,6270
106782.0,9665
106782.0,9713
106782.0,9748
106782.0,9826
106782.0,10225
106782.0,12339
106782.0,13130
106782.0,15127
86190.0,516
86190.0,531
86190.0,1523
86190.0,1552
86190.0,2483
86190.0,3036
86190.0,3182
86190.0,3298
86190.0,3734
86190.0,4084
86190.0,5809
86190.0,5810
86190.0,7340
86190.0,10114
86190.0,10138
86190.0,11001
86190.0,14794
86190.0,33519
86190.0,162706
86190.0,162813
86190.0,168346
86190.0,185459
86190.0,211062
86190.0,226791
78544.0,14626
78544.0,157972
56921.0,1812
56921.0,2987
56921.0,3262
56921.0,9767
56921.0,12670
56921.0,14964
56921.0,18179
83349.0,833
83349.0,4170
83349.0,10181
83349.0,10183
83349.0,10235
83349.0,33841
83349.0,41329
68901.0,291
68901.0,2043
68901.0,10483
68901.0,14544
74688.0,187056
56949.0,2135
56949.0,10594
56949.0,208930
56949.0,208931
58554.0,4434
58554.0,6964
58554.0,11700
58554.0,18001
58554.0,156204
58554.0,156205
56030.0,856
56030.0,1252
56030.0,1332
56030.0,1718
56030.0,2345
56030.0,2547
56030.0,2690
56030.0,3864
56030.0,4035
56030.0,4039
56030.0,4040
56030.0,4565
56030.0,5340
56030.0,6017
56030.0,6062
56030.0,33611
56030.0,158292
56030.0,162988
61352.0,2710
61352.0,3205
73017.0,798
73017.0,11004
73017.0,12670
73017.0,33564
73017.0,221663
73017.0,221664
73017.0,221665
73017.0,222114
71530.0,240
71530.0,658
71530.0,1209
71530.0,1738
71530.0,1942
71530.0,2580
71530.0,4549
71530.0,13005
71530.0,160910
71530.0,187056
71530.0,198141
64983.0,290
64983.0,572
64983.0,642
64983.0,818
64983.0,1005
64983.0,1336
64983.0,1562
64983.0,1930
64983.0,3713
64983.0,4116
64983.0,9673
64983.0,9826
64983.0,10756
64983.0,11221
64983.0,13028
64983.0,14544
64983.0,14819
80219.0,378
80219.0,1508
80219.0,6212
80219.0,10726
80219.0,14604
64993.0,1156
64993.0,5975
64993.0,6156
64993.0,10183
64993.0,10541
64993.0,10707
64993.0,11705
64993.0,12335
64993.0,15300
64993.0,34100
64993.0,187056
90746.0,697
90746.0,10714
90746.0,13008
62155.0,703
62155.0,3262
62155.0,6593
62155.0,9754
62155.0,9826
62155.0,14707
62155.0,15214
82169.0,248
82169.0,1595
82169.0,4595
82169.0,11138
85510.0,187056
71899.0,90
71899.0,212
71899.0,387
71899.0,822
71899.0,1953
71899.0,2535
71899.0,2598
71899.0,3675
71899.0,4630
71899.0,4826
71899.0,5347
71899.0,5369
71899.0,5370
71899.0,5372
71899.0,5373
71899.0,5374
71899.0,5375
71899.0,5376
71899.0,5918
71899.0,11612
71899.0,12670
71899.0,155582
71899.0,163242
71899.0,215404
60943.0,246
60943.0,4399
60943.0,9673
60943.0,10183
60943.0,166256
60943.0,208913
81641.0,736
81641.0,2598
81641.0,3051
81641.0,10183
68838.0,740
68838.0,1332
68838.0,2864
68838.0,3817
68838.0,4959
68838.0,6054
68838.0,10183
73386.0,733
73386.0,1691
73386.0,2683
73386.0,187056
72696.0,392
72696.0,393
72696.0,736
72696.0,1661
72696.0,6783
72696.0,7973
63179.0,549
63179.0,1328
63179.0,9826
63179.0,14819
63179.0,209129
64622.0,1417
64622.0,2852
64622.0,3012
64622.0,8097
64622.0,10909
64622.0,33519
98585.0,445
98585.0,572
98585.0,2727
98585.0,5593
98585.0,5626
98585.0,14964
98585.0,18321
98585.0,158968
59429.0,417
59429.0,703
59429.0,796
59429.0,8447
59429.0,9937
59429.0,208590
59429.0,236294
68135.0,8058
68135.0,9937
68135.0,14893
68135.0,209096
61075.0,305
61075.0,1423
61075.0,1826
61075.0,2051
61075.0,2900
61075.0,2902
61075.0,4565
61075.0,6092
61075.0,8201
61075.0,9831
61075.0,13065
61075.0,161247
61075.0,162365
70927.0,745
70927.0,8201
70927.0,11612
70927.0,210018
82852.0,818
82852.0,10707
82852.0,13159
82852.0,18035
82852.0,179485
64497.0,1436
64497.0,3338
64497.0,3692
62376.0,848
62376.0,1004
62376.0,2486
62376.0,3817
62376.0,3983
62376.0,4379
62376.0,8034
62376.0,11434
62376.0,175629
90866.0,779
90866.0,1002
90866.0,12380
90866.0,14643
90866.0,14955
90866.0,41645
90866.0,188955
88950.0,2147
88950.0,3979
88950.0,4565
88950.0,10328
88950.0,207063
88950.0,207064
60832.0,10183
60832.0,157258
60832.0,184950
81932.0,293
81932.0,2382
81932.0,11579
81932.0,187056
58975.0,478
58975.0,2122
